0.648327,0.543179,1.0,1.0,1.0,0.991181,0.284445,0.318373,0.496796,0.706087,0.858856,0.874535,0.782376,0.677421,0.590027,0.494501,0.438536,0.392025,0.373455,0.320099,0.370074,0.840085,0.83625,0.841252,0.9065636799999998,0.79504396,0.768356,0.781921,0.673342,0.59087,0.453043,0.36639,0.301223,0.240314,0.2056,0.20514,0.227707,0.234994,0.441607,0.395838,0.365996,0.358643,0.357455,0.734853,1
0.914853,0.783427,0.956,1.0,0.998762,0.950053,0.556523,0.730321,0.728738,0.590485,0.753487,0.8202,0.718674,0.559943,0.435629,0.348067,0.300515,0.256771,0.237091,0.216454,0.229459,0.594875,0.669898,0.678552,0.655179,0.560941,0.475747,0.610931,0.623827,0.590007,0.426195,0.445948,0.415177,0.342438,0.309778,0.313096,0.36154,0.406946,0.512988,0.490842,0.496709,0.526656,0.5621,0.613019,1
0.242163,0.136425,0.443528,0.693491,0.757494,0.68692,0.109214,0.042771,0.026566,0.055079,0.125682,0.194553,0.189959,0.157576,0.132228,0.114023,0.105203,0.094433,0.105939,0.116053,0.157649,0.208655,0.356711,0.490474,0.613863,0.304907,0.215947,0.23128,0.287944,0.300828,0.462518,0.52081,0.538883,0.474064,0.455733,0.47144,0.480829,0.48943,0.128938,0.129374,0.140211,0.177085,0.208516,0.312918,0
0.303395,0.314186,0.450805,0.546964,0.444508,0.336019,0.121233,0.06998,0.070366,0.115257,0.167025,0.174034,0.149273,0.122788,0.094073,0.072363,0.067353,0.067114,0.072364,0.071388,0.107214,0.27649,0.246828,0.227212,0.230762,0.182824,0.172924,0.182183,0.174959,0.177252,0.493788,0.541068,0.536487,0.489626,0.475822,0.481427,0.505215,0.539071,0.175435,0.16577,0.178954,0.222319,0.269438,0.341692,0
0.441002,0.281972,0.395739,0.606976,0.575512,0.427602,0.293329,0.378012,0.360418,0.254379,0.270492,0.265879,0.218912,0.174056,0.140978,0.110273,0.094168,0.079353,0.072727,0.066425,0.073814,0.237359,0.252879,0.259072,0.272175,0.089099,0.180066,0.209279,0.213514,0.204349,0.521478,0.606446,0.617076,0.569379,0.555733,0.543822,0.531512,0.533786,0.255985,0.209181,0.189769,0.211507,0.250421,0.22381,0
0.271358,0.226858,0.526876,0.602508,0.544451,0.478355,0.089183,0.037349,0.022584,0.063962,0.121162,0.139182,0.119872,0.096878,0.080093,0.065489,0.057176,0.047059,0.041333,0.036839,0.0501,0.241819,0.242405,0.217488,0.231839,0.109815,0.167857,0.177011,0.180714,0.176821,0.596757,0.663444,0.665326,0.607554,0.591556,0.599372,0.607904,0.596829,0.072546,0.069129,0.07824,0.113086,0.148603,0.245441,0
0.292553,0.032602,0.415469,0.641298,0.646509,0.562773,0.096499,0.070181,0.059416,0.0781,0.118571,0.13098,0.102036,0.078251,0.066015,0.051616,0.042196,0.033004,0.029333,0.02615,0.028056,0.228692,0.279162,0.3624,0.492461,0.02424756,0.187791,0.190212,0.185603,0.160856,0.552011,0.612247,0.621696,0.558843,0.525067,0.513747,0.506831,0.491695,0.429237,0.304029,0.243652,0.22381,0.21104,0.308764,0
0.286787,0.310887,0.422559,0.596669,0.535628,0.384821,0.042501,0.020181,0.028744,0.083385,0.163745,0.194133,0.181727,0.152237,0.122393,0.1004,0.093596,0.075168,0.060848,0.049819,0.069138,0.250801,0.314683,0.328484,0.330918,0.244368,0.217691,0.271499,0.295356,0.269676,0.695725,0.826519,0.807169,0.696466,0.651289,0.646953,0.652123,0.657418,0.159063,0.150807,0.159677,0.183422,0.220633,0.194174,0
0.391262,0.175432,0.311452,0.365556,0.265982,0.158872,0.026476,0.018072,0.027562,0.049356,0.050438,0.042298,0.038809,0.035687,0.026742,0.017039,0.017667,0.015713,0.014303,0.015461,0.049766,0.279882,0.276234,0.309985,0.355786,0.134352,0.165282,0.127142,0.082946,0.055143,0.497263,0.51326,0.497904,0.436862,0.412711,0.413197,0.426326,0.435825,0.070072,0.067259,0.081061,0.129241,0.163245,0.389919,0
0.9627370399999998,0.822434,0.996999,1.0,1.0,0.989485,0.24055,0.201606,0.398059,0.667084,0.885728,0.955519,0.9388560799999999,0.8807378399999998,0.862904,0.8062458399999999,0.742539,0.684327,0.607152,0.556595,0.584502,0.498524,0.527617,0.566843,0.583023,0.474658,0.813123,0.9410406399999999,0.9127495599999984,0.885409199999999,0.469783,0.443831,0.406878,0.350219,0.335733,0.345977,0.370207,0.407135,0.8411673599999998,0.8127941999999998,0.8285349199999997,0.8743929199999991,0.9064289199999991,0.646403,1
0.571666,0.564914,0.997149,1.0,1.0,0.99788,0.22139,0.222691,0.435202,0.749218,0.938785,0.96596336,0.927449,0.865752,0.784685,0.706882,0.679989,0.640584,0.660485,0.643825,0.640615,0.545694,0.521176,0.510001,0.489035,0.58568,0.654236,0.715918,0.673263,0.652917,0.117907,0.12049372,0.112016,0.09023496,0.082667,0.078891,0.08344928,0.08104924,0.568653,0.539631,0.510062,0.493849,0.468697,0.455522,1
0.562612,0.290316,0.37432,0.595045,0.552655,0.380326,0.311792,0.373494,0.338145,0.220756,0.222535,0.227025,0.200207,0.16393,0.132195,0.107982,0.092624,0.076194,0.072727,0.066425,0.074148,0.182275,0.197385,0.199225,0.198257,0.086887,0.186462,0.200479,0.199716,0.18243,0.662034,0.784346,0.807084,0.751337,0.731022,0.727864,0.720729,0.701019,0.280506,0.229055,0.213184,0.228905,0.255806,0.394529,0
0.462482,0.396856,0.604599,0.857128,0.82648,0.637651,0.161819,0.169177,0.179805,0.193576,0.253376,0.28693,0.26769,0.221697,0.169857,0.127937,0.10829,0.087248,0.073697,0.054972,0.04342,0.166384,0.178063,0.167444,0.134521,0.09292,0.270681,0.319438,0.328787,0.306783,0.636766,0.778453,0.786038,0.706435,0.6728,0.654135,0.631997,0.623632,0.25875,0.233341,0.221554,0.231266,0.241501,0.33997,0
0.278585,0.209004,0.474436,0.535286,0.434137,0.327751,0.054172,0.039759,0.0466,0.068748,0.085717,0.092853,0.087671,0.072767,0.052858,0.037994,0.040137,0.036005,0.031273,0.037984,0.130929,0.297029,0.279943,0.291802,0.316135,0.242759,0.215532,0.199089,0.163841,0.126424,0.482628,0.504972,0.4926,0.433944,0.400622,0.396476,0.419568,0.43658,0.085134,0.08495,0.101561,0.149372,0.200774,0.280496,0
0.360322,0.410052,0.699126,0.816613,0.767195,0.617766,0.10695,0.067369,0.080259,0.152415,0.254093,0.271478,0.233416,0.185719,0.153115,0.126104,0.115266,0.10225,0.108606,0.117389,0.157315,0.369575,0.401145,0.376393,0.353339,0.363033,0.328738,0.373939,0.359221,0.322057,0.699305,0.755709,0.702028,0.601475,0.568178,0.566266,0.589687,0.610608,0.210798,0.196711,0.197104,0.222816,0.262201,0.396403,0
0.148733,0.191151,0.428186,0.516653,0.40354,0.256689,0.063404,0.037952,0.03565,0.072219,0.109669,0.096129,0.054406,0.034904,0.032991,0.026287,0.021326,0.017213,0.018545,0.018133,0.026052,0.391998,0.411359,0.385564,0.388291,0.246179,0.179817,0.188282,0.170701,0.193562,0.696462,0.746777,0.704423,0.610229,0.577422,0.583436,0.598355,0.593998,0.147857,0.132959,0.135979,0.179322,0.237294,0.210892,0
0.417736,0.310887,0.853595,0.859007,0.72375,0.548611,0.131684,0.112952,0.200087,0.296728,0.341602,0.302046,0.238037,0.185545,0.134202,0.095526,0.085363,0.071694,0.051515,0.033594,0.051102,0.385403,0.264199,0.214641,0.177697,0.22144,0.379651,0.304925,0.228731,0.180014,0.515372,0.478085,0.441783,0.368374,0.319467,0.30367,0.324225,0.376368,0.25744,0.201777,0.174911,0.194358,0.222989,0.048227,0
0.695469,0.490394,0.994448,1.0,0.998504,0.941955,0.229577,0.27741,0.562061,0.638684,0.753101,0.780729,0.729482,0.662334,0.575324,0.493418,0.447055,0.397473,0.33903,0.327162,0.358717,0.643364,0.583697,0.611827,0.627864,0.377514,0.588538,0.551335,0.484113,0.4301,0.327227,0.273297,0.239541,0.195818,0.174489,0.168668,0.173645,0.192525,0.502438,0.464344,0.445364,0.450106,0.447492,0.686069,1
0.415421,0.298661,0.688736,0.717557,0.473505,0.286708,0.229403,0.268072,0.252909,0.216971,0.221597,0.182795,0.137233,0.103929,0.074798,0.051116,0.043968,0.038768,0.03697,0.032067,0.04175,0.406947,0.28853,0.205471,0.165851,0.23572,0.255814,0.208044,0.12773,0.069727,0.701727,0.653131,0.569852,0.474469,0.416889,0.404444,0.417071,0.430729,0.304955,0.221729,0.187042,0.196968,0.203972,0.42077,0
0.217232,0.155249,0.915413,0.932474,0.913059,0.860589,0.084654,0.048896,0.104772,0.217472,0.306984,0.302074,0.259205,0.224308,0.177192,0.129812,0.107604,0.092223,0.072727,0.047337,0.057114,0.402299,0.364843,0.377342,0.417075,0.195696,0.342525,0.312876,0.266104,0.266569,0.466414,0.460221,0.425528,0.368941,0.332622,0.314892,0.293962,0.286901,0.072837,0.062427,0.05473,0.070958,0.074891,0.141844,0
0.359713,0.487483,0.935857,0.958266,0.90145,0.799237,0.147535,0.122088,0.271573,0.430033,0.512348,0.479131,0.409683,0.366042,0.3035,0.243376,0.223556,0.207422,0.208485,0.161863,0.211423,0.525281,0.436666,0.36833,0.302722,0.273532,0.458306,0.480006,0.433178,0.378064,0.635186,0.621087,0.568227,0.472119,0.420089,0.413422,0.414573,0.424877,0.478935,0.410724,0.365902,0.359389,0.347863,0.275127,0
0.338436,0.266835,0.931205,0.997766,0.982199,0.896841,0.085003,0.042169,0.058856,0.141311,0.245687,0.292725,0.271022,0.224163,0.17364,0.133478,0.114523,0.091986,0.072,0.049437,0.067468,0.273915,0.252684,0.217962,0.207754,0.146621,0.369518,0.384051,0.353623,0.30825,0.56454,0.616114,0.601591,0.533312,0.506933,0.51846,0.515646,0.50755,0.090446,0.09781,0.107109,0.131353,0.148771,0.059473,0
0.412254,0.124394,0.315953,0.544273,0.561168,0.49718,0.28549,0.334036,0.302868,0.220068,0.261976,0.28875,0.277434,0.246794,0.208177,0.172638,0.15283,0.133991,0.132121,0.125024,0.139947,0.243766,0.277471,0.330619,0.408067,0.092518,0.209385,0.225645,0.234093,0.244563,0.602864,0.721639,0.762084,0.729373,0.735822,0.757491,0.749082,0.723481,0.452958,0.372769,0.341452,0.349323,0.357792,0.280952,0
0.273469,0.198913,0.785513,0.879722,0.833239,0.699724,0.01484748,0.020984,0.097804,0.162267,0.23254,0.253618,0.225968,0.190826,0.158476,0.133478,0.116695,0.087959,0.078303,0.076732,0.121577,0.337479,0.332314,0.327061,0.353143,0.33387,0.296761,0.319052,0.27052,0.205903,0.490314,0.550829,0.52759,0.451694,0.417333,0.409382,0.40473,0.388071,0.071091,0.072403,0.077299,0.106002,0.136991,0.170061,0
0.597856,0.545119,0.936382,0.985276,0.981116,0.948866,0.485281,0.494277,0.499347,0.479545,0.640483,0.672508,0.619102,0.544711,0.481646,0.422096,0.377759,0.340861,0.33697,0.330979,0.320975,0.52817,0.566586,0.61578,0.657333,0.283789,0.442276,0.507334,0.53142,0.545737,0.361866,0.347238,0.316965,0.274518,0.263556,0.263943,0.268841,0.280861,0.558757,0.566674,0.585951,0.61961,0.636318,0.453799,1
0.197661,0.118766,0.201095,0.19872672000000002,0.1579956,0.10839584000000001,0.025083,0.021586,0.028619,0.048699,0.047765,0.03619768,0.02909188,0.025684639999999998,0.01888656,0.0084338,0.0112912,0.010785800000000002,0.0073936,0.003818,0.027722,0.303247,0.281374,0.280022,0.313589,0.063154,0.11141511999999999,0.07973124,0.05081464,0.03710384,0.515688,0.548343,0.518094,0.441076,0.412444,0.408259,0.41472,0.425632,0.086371,0.084171,0.09479,0.138561,0.190845,0.409017,0
0.350252,0.379779,0.728272,0.812652,0.698519,0.575366,0.128897,0.078012,0.069806,0.127831,0.213577,0.239426,0.208047,0.169181,0.141504,0.11773,0.105489,0.09775,0.100727,0.092002,0.114896,0.435714,0.428339,0.404854,0.405326,0.313958,0.264203,0.26432,0.238902,0.237832,0.684776,0.718969,0.680298,0.60415,0.5728,0.588598,0.610842,0.62986,0.151059,0.153534,0.16372,0.201193,0.235443,0.341945,0
0.74935,0.505919,0.890581,0.996548,0.987307,0.883528,0.145968,0.144478,0.234804,0.32516,0.4532,0.518098,0.496178,0.44351,0.375962,0.302575,0.256718,0.224556,0.207636,0.178469,0.172679,0.357641,0.367315,0.413867,0.4626,0.28922,0.337043,0.390381,0.387763,0.372972,0.357023,0.344567,0.321927,0.275004,0.250844,0.23297,0.232261,0.226123,0.356181,0.349232,0.344179,0.352429,0.357287,0.830496,1
0.322072,0.218708,0.906035,0.966643,0.949487,0.904261,0.083261,0.071084,0.20438,0.376517,0.519982,0.570417,0.552936,0.514681,0.456549,0.382478,0.338479,0.294749,0.290424,0.208055,0.231129,0.277558,0.242144,0.249111,0.253965,0.044248,0.366944,0.379497,0.345423,0.317052,0.136555,0.126151,0.121995,0.100421,0.087911,0.07132772,0.08344928,0.08104924,0.210434,0.200686,0.186477,0.192743,0.187816,0.26844,1
0.58738,0.487289,0.972692,1.0,0.994737,0.949714,0.248563,0.226104,0.217819,0.286876,0.523262,0.629762,0.570829,0.463964,0.3657,0.294159,0.250886,0.22195,0.217697,0.214545,0.259519,0.595754,0.714202,0.75674,0.807911,0.518705,0.50407,0.600587,0.593629,0.540904,0.560118,0.523665,0.448199,0.36108,0.334489,0.337336,0.369032,0.408834,0.393364,0.352116,0.349445,0.388219,0.422753,0.55998,1
0.233433,0.050844,0.170599,0.206184,0.1579956,0.10839584000000001,0.037798,0.015462,0.0063639199999999995,0.027618,0.03643668,0.03619768,0.02909188,0.025684639999999998,0.01888656,0.0084338,0.0112912,0.010785800000000002,0.0073936,0.003627,0.01002,0.25369,0.249821,0.270219,0.325827,0.037208,0.11141511999999999,0.084993,0.060238,0.052382,0.432617,0.45663,0.457439,0.420571,0.403911,0.408372,0.412517,0.423934,0.096194,0.086977,0.093474,0.133839,0.18344,0.200861,0
0.381598,0.217543,0.722308,0.883936,0.889273,0.847361,0.11653,0.053514,0.045729,0.080758,0.156717,0.219103,0.229748,0.217055,0.196171,0.169638,0.149686,0.12728,0.121212,0.126933,0.189045,0.226619,0.292954,0.385722,0.509399,0.278359,0.197757,0.23622,0.262714,0.281239,0.544852,0.679742,0.726923,0.689739,0.697422,0.711144,0.695167,0.660438,0.119479,0.12462,0.136261,0.15919,0.169808,0.400963,0
0.288127,0.11178,0.654151,0.718268,0.660337,0.555904,0.227138,0.182129,0.185155,0.168147,0.160934,0.144333,0.132753,0.117942,0.094435,0.075612,0.071698,0.063482,0.050545,0.040847,0.06012,0.232963,0.159977,0.145545,0.146368,0.175382,0.210133,0.153157,0.10928,0.093718,0.63266,0.67081,0.657969,0.571,0.521156,0.511503,0.521816,0.530578,0.247035,0.18884,0.163062,0.174475,0.188657,0.185309,0
0.618321,0.392393,0.93777,0.997969,0.996543,0.985075,0.655112,0.831727,0.852548,0.671056,0.775977,0.82633,0.799457,0.738641,0.660878,0.569697,0.49737,0.438452,0.436606,0.443787,0.48497,0.601093,0.743348,0.8572662399999996,0.9065636799999998,0.682019,0.390532,0.477536,0.503036,0.49301,0.28606,0.280939,0.267174,0.220538,0.206222,0.202222,0.2114,0.235183,0.292876,0.287507,0.308351,0.345843,0.350724,0.68156,1
0.747198,0.620027,0.984921,1.0,0.998091,0.964511,0.508274,0.538755,0.588502,0.58326,0.771099,0.828458,0.769972,0.692741,0.609466,0.533869,0.501487,0.472325,0.495273,0.491124,0.569138,0.576785,0.593976,0.625504,0.652634,0.401046,0.483306,0.586305,0.604825,0.603901,0.524742,0.531584,0.488066,0.417815,0.392889,0.39412,0.417218,0.45319,0.675326,0.674538,0.705661,0.750466,0.79098,0.803343,1
0.369458,0.181836,0.907273,0.993857,0.988236,0.919059,0.139523,0.074096,0.106701,0.208933,0.306626,0.348739,0.328088,0.291389,0.254589,0.222296,0.211206,0.206317,0.240242,0.271044,0.214429,0.214811,0.177737,0.160329,0.190327,0.095334,0.309884,0.334568,0.330521,0.31127,0.562224,0.616943,0.609804,0.556573,0.529778,0.51846,0.490084,0.46678,0.289311,0.245032,0.221836,0.218964,0.218613,0.265653,0
0.37904,0.298273,0.606549,0.818897,0.774831,0.631969,0.304128,0.358233,0.337647,0.263168,0.308693,0.31817,0.273962,0.227064,0.190316,0.15714,0.134763,0.115357,0.108606,0.082649,0.06847,0.262107,0.29406,0.305083,0.317212,0.12671,0.237957,0.276517,0.27391,0.26001,0.742683,0.880755,0.874925,0.783676,0.7512,0.748513,0.7482,0.727067,0.310704,0.257345,0.238104,0.257612,0.282397,0.311398,0
0.246914,0.135067,0.342473,0.586007,0.600485,0.472716,0.065145,0.036747,0.022896,0.040723,0.079681,0.109453,0.107188,0.093309,0.077133,0.059615,0.053859,0.051244,0.06097,0.069288,0.108216,0.268388,0.358532,0.423195,0.498238,0.320595,0.147342,0.161572,0.175984,0.169917,0.470625,0.530663,0.533664,0.469201,0.4424,0.439569,0.451594,0.483201,0.106236,0.113008,0.126857,0.167019,0.209189,0.547112,0
0.641668,0.748108,1.0,1.0,1.0,0.993937,0.202752,0.201908,0.512412,0.789378,0.9142,0.920359,0.850951,0.757007,0.646076,0.55724,0.524986,0.479432,0.425455,0.391869,0.372077,0.538848,0.421118,0.338683,0.262483,0.410298,0.838704,0.838891,0.714342,0.622109,0.185092,0.175783,0.156386,0.117604,0.0984,0.098193,0.108712,0.113439,0.530379,0.470345,0.4101,0.381136,0.352912,0.523911,1
0.090872,0.084029,0.464121,0.612866,0.535266,0.425228,0.181676,0.176104,0.137995,0.113349,0.123395,0.121014,0.10996,0.095979,0.081606,0.067072,0.065752,0.055349,0.046182,0.039893,0.062792,0.159977,0.115607,0.0739064,0.055316,0.095535,0.141279,0.132623,0.106915,0.09622,0.563066,0.660958,0.664813,0.606824,0.587022,0.573561,0.548112,0.532276,0.085425,0.068506,0.066297,0.095812,0.128576,0.179939,0
0.296898,0.120318,0.696013,0.662063,0.543367,0.456943,0.108866,0.075602,0.145399,0.203928,0.214624,0.179436,0.144877,0.121308,0.088053,0.062573,0.060034,0.05456,0.043879,0.03703,0.07014,0.456818,0.357231,0.362875,0.389955,0.235117,0.341694,0.256832,0.194828,0.154815,0.509055,0.450184,0.405766,0.351272,0.318489,0.304006,0.308359,0.337863,0.076548,0.071623,0.077299,0.113458,0.137664,0.21231,0
0.343308,0.31535,0.863386,0.929935,0.920541,0.882171,0.129942,0.056124,0.084801,0.212436,0.382945,0.461495,0.441128,0.400917,0.357049,0.306324,0.263065,0.226293,0.203879,0.17217,0.163995,0.248728,0.232451,0.236224,0.240161,0.1428,0.366777,0.43832,0.456359,0.475492,0.430301,0.537937,0.566002,0.530718,0.529511,0.533947,0.527104,0.499245,0.199956,0.20279,0.209705,0.241829,0.252104,0.27847,0
0.607114,0.521638,0.967553,0.999645,1.0,0.994446,0.287232,0.250904,0.326261,0.433911,0.655835,0.777118,0.759247,0.675767,0.60098,0.549283,0.510406,0.451086,0.451151,0.463829,0.517034,0.555242,0.676339,0.736659,0.778931,0.584272,0.487874,0.598039,0.634393,0.601398,0.428511,0.427993,0.405167,0.336764,0.312533,0.313769,0.313354,0.321065,0.429528,0.415244,0.400696,0.406984,0.418883,0.815502,1
0.384522,0.398021,0.684909,0.733956,0.61034,0.479245,0.510712,0.538655,0.454489,0.317465,0.341519,0.332391,0.283706,0.224163,0.168311,0.131395,0.119268,0.103829,0.089818,0.071769,0.079158,0.356071,0.288791,0.236303,0.197964,0.157281,0.231728,0.236915,0.218876,0.206248,0.694041,0.782136,0.771067,0.683822,0.633689,0.610818,0.613927,0.634579,0.270611,0.2296,0.216475,0.238847,0.269101,0.232067,0
0.258852,0.150786,0.619378,0.730453,0.653578,0.538054,0.01484748,0.01478712,0.022398,0.080101,0.137175,0.155614,0.135525,0.108513,0.08312,0.058407,0.045512,0.033715,0.021697,0.002619,0.00351368,0.367942,0.419361,0.467705,0.531036,0.142599,0.302326,0.292728,0.258929,0.208492,0.624553,0.649816,0.610916,0.521559,0.482933,0.469981,0.450566,0.43507,0.071309,0.067649,0.071281,0.09954,0.126893,0.218186,0
0.325118,0.173297,0.689636,0.909119,0.887106,0.701972,0.241421,0.191365,0.189261,0.233173,0.3198,0.354953,0.335732,0.305606,0.285179,0.284786,0.287364,0.263798,0.265697,0.257492,0.302605,0.338609,0.378895,0.432841,0.509301,0.079847,0.320183,0.333411,0.307419,0.282188,0.431565,0.418324,0.388057,0.322338,0.290222,0.280552,0.275892,0.259343,0.23481,0.240199,0.250329,0.284454,0.306967,0.261601,1
0.172446,0.232292,0.958063,0.978067,0.952531,0.886072,0.071939,0.047088,0.156536,0.310928,0.427485,0.434622,0.371265,0.305518,0.245214,0.194343,0.166609,0.142045,0.132242,0.118725,0.126921,0.491426,0.425867,0.416476,0.447425,0.393805,0.403571,0.376177,0.28621,0.22437,0.385976,0.3593,0.320643,0.267061,0.221156,0.202222,0.207727,0.208381,0.075675,0.064765,0.051627,0.055797,0.05621,0.110689,0
0.9627370399999998,0.8900913999999995,0.967178,0.999848,0.997111,0.963875,0.699878,0.726205,0.699496,0.729388,0.833719,0.852448,0.78876,0.681802,0.594632,0.520205,0.448999,0.395105,0.378182,0.352739,0.401804,0.799887,0.774901,0.735473,0.717838,0.704143,0.658721,0.723946,0.700307,0.685623,0.372289,0.317403,0.280691,0.236586,0.218044,0.231736,0.292787,0.361268,0.836208,0.798613,0.795373,0.831863,0.864019,0.261499,1
0.202777,0.135067,0.842755,0.95131,0.942108,0.865296,0.045985,0.018173,0.033597,0.094082,0.168541,0.198696,0.177358,0.141067,0.104664,0.075821,0.066953,0.055113,0.042909,0.040657,0.110889,0.316563,0.367901,0.430469,0.51263,0.180008,0.279153,0.287324,0.251991,0.204953,0.556643,0.627993,0.616734,0.546037,0.507733,0.490517,0.454679,0.411287,0.00405452,0.0087446,0.013252,0.03337396,0.03821612,0.17305,0
0.462807,0.357268,0.845943,0.919273,0.898818,0.79169,0.074551,0.042771,0.069309,0.168304,0.284246,0.306301,0.253773,0.20011,0.158937,0.123271,0.103259,0.085748,0.071636,0.056881,0.077822,0.322844,0.270249,0.201992,0.188271,0.191673,0.451495,0.446271,0.36545,0.287453,0.646347,0.7,0.649243,0.555844,0.521689,0.527999,0.535478,0.528501,0.143055,0.131245,0.124882,0.148503,0.172837,0.254306,0
0.651981,0.636911,0.993586,1.0,1.0,0.996693,0.684027,0.9316547199999999,0.89460844,0.684505,0.80409,0.854212,0.77854,0.657372,0.55674,0.468964,0.401372,0.362337,0.357212,0.334033,0.373748,0.889077,0.8586999999999999,0.8572662399999996,0.9065636799999998,0.79504396,0.556561,0.693531,0.66806,0.593718,0.498631,0.480755,0.427496,0.351678,0.319289,0.315341,0.361687,0.402605,0.498654,0.467929,0.46041,0.465391,0.48031,0.677305,1
0.226328,0.146517,0.699801,0.929681,0.93927,0.88145,0.050688,0.026807,0.05195,0.113975,0.190315,0.2441,0.249405,0.216532,0.175449,0.135727,0.112693,0.094512,0.087758,0.086276,0.135939,0.267948,0.370893,0.484228,0.595751,0.278359,0.293605,0.307704,0.328944,0.317138,0.541272,0.627901,0.633416,0.573837,0.561156,0.560319,0.54444,0.515855,0.081933,0.077858,0.085951,0.120045,0.149781,0.28075,0
